website,publisher,genres,requirements,name,video_hd,poster,release_date,about,rank,languages,video,link,developer
http://na.square-enix.com/remnant,"SQUARE ENIX, Eidos Interactive",RPG,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'2GB RAM', 'os': u'', 'processor': u'Intel\xae Core\u21222 Duo (2.4GHz or higher) / AMD Athlon\u2122 X2 (2.4GHz or higher)', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'1.5GB RAM', 'os': u'', 'processor': u'Intel\xae Core\u21222 Duo (2GHz) / AMD Athlon\u2122 X2 (2GHz)', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",The Last Remnant™,"""http://cdn.akamai.steamstatic.com/steam/apps/900800/movie_max.webm?t=1292471713""","""http://cdn.akamai.steamstatic.com/steam/apps/900800/movie.jpg?t=1292471713""",9 Apr 2009,"Mitra, yama, qsiti, sovani... These four races exist in one world. A world filled with Remnants — mysterious artifacts from an ancient era. Who created the Remnant? How long ago? And for what purpose? With these questions left unanswered, the Remnants became beneficial tools used for the good of civilization. The world was at peace.",247,"English,French,Italian,German,Spanish,Japanese","""http://cdn.akamai.steamstatic.com/steam/apps/900800/movie480.webm?t=1292471713""",http://store.steampowered.com/app/23310/,SQUARE ENIX
http://dragonage.bioware.com/,Electronic Arts,RPG,"{'pc': {'recommended': {'hard_drive': u'20 GB HD space', 'network': u'', 'memory': u'2 GB (3GB Vista and Windows 7)', 'os': u'Windows XP (SP3) or Windows Vista (SP1) or Windows 7', 'processor': u'Intel Core 2 Duo 2.4 Ghz or AMD Phenom II X2 Dual-Core 2.7 Ghz Processor or equivalent', 'directx': u'DirectX (November 2007)'}, 'minimum': {'hard_drive': u'20 GB HD space', 'network': u'', 'memory': u'1GB (1.5 GB Vista and Windows 7)', 'os': u'Windows XP (SP3) or Windows Vista (SP1) or Windows 7', 'processor': u'Intel Core 2 Single 1.6 Ghz Processor (or equivalent) or AMD 64 2.0 GHz Processor (or equivalent)', 'directx': u'DirectX (November 2007)'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Dragon Age: Origins,"""http://cdn.akamai.steamstatic.com/steam/apps/5451/movie_max.webm?t=1255555671""","""http://cdn.akamai.steamstatic.com/steam/apps/5451/movie.jpg?t=1255555671""",6 Nov 2009,"From the maker of Mass Effect and Baldur’s Gate comes the dark fantasy epic Dragon Age: Origins. You are a Grey Warden, one of the last of a legendary order of guardians. With the return of an ancient foe and the kingdom engulfed in civil war, you have been chosen by fate to unite the shattered lands and slay the archdemon once and for...",248,"English,Spanish,Italian,Czech,French,German,Polish,Russian","""http://cdn.akamai.steamstatic.com/steam/apps/5451/movie480.webm?t=1255555671""",http://store.steampowered.com/app/17450/,BioWare
,LucasArts,RPG,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",STAR WARS®: Knights of the Old Republic™ II,,,8 Feb 2005,"5 years after the events of the award winning original, the Sith are on the verge of crushing the Old Republic. As a lone Jedi, will you follow the light side or succumb to the dark?",249,"English,French,German,Italian,Spanish",,http://store.steampowered.com/app/208580/,Obsidian Entertainment
http://www.themightyquest.com,Ubisoft Montreal,"Action,Adventure,Free to Play,RPG,Strategy","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",The Mighty Quest For Epic Loot,"""http://cdn.akamai.steamstatic.com/steam/apps/2031138/movie_max.webm?t=1393365037""","""http://cdn.akamai.steamstatic.com/steam/apps/2031138/movie.293x165.jpg?t=1393365037""",18 Nov 2013,"The Mighty Quest for Epic Loot is a brand new game from Ubisoft Montreal that thrusts you in an outrageous medieval fantasy world called Opulencia where wealth, status and showboating are the name of the game!",250,"English,French,German","""http://cdn.akamai.steamstatic.com/steam/apps/2031138/movie480.webm?t=1393365037""",http://store.steampowered.com/app/239220/,Ubisoft Montreal
http://latale.ogplanet.com/en/main.og,OGPlanet,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG","{'pc': {'recommended': {'hard_drive': u'2 GB available space', 'network': u'Broadband Internet connection', 'memory': u'2 GB RAM', 'os': u'Windows XP/ Vista / 7 / 8', 'processor': u'Intel Core i3 530', 'directx': u'Version 9.0'}, 'minimum': {'hard_drive': u'2 GB available space', 'network': u'Broadband Internet connection', 'memory': u'1 GB RAM', 'os': u'Windows XP/ Vista / 7 / 8', 'processor': u'Pentium 4 2.0 GHZ', 'directx': u'Version 9.0'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",La Tale,"""http://cdn.akamai.steamstatic.com/steam/apps/2031767/movie_max.webm?t=1403044986""","""http://cdn.akamai.steamstatic.com/steam/apps/2031767/movie.293x165.jpg?t=1403044986""",15 Sep 2008,"Enter the wondrous world of La Tale, the most friendly MMORPG! With over 40 unique classes, pet-raising, and endless customization, begin your tale now.",251,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2031767/movie480.webm?t=1403044986""",http://store.steampowered.com/app/264360/,Actoz Soft
http://www.whatistheorangebox.com/,Valve,Action,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'', 'memory': u''}, 'minimum': {'os': u'', 'processor': u'', 'memory': u''}}}",Portal,"""http://cdn.akamai.steamstatic.com/steam/apps/922/movie_max.webm?t=1241745879""","""http://cdn.akamai.steamstatic.com/steam/apps/922/movie.jpg?t=1241745879""",10 Oct 2007,"Portal™ is a new single player game from Valve. Set in the mysterious Aperture Science Laboratories, Portal has been called one of the most innovative new games on the horizon and will offer gamers hours of unique gameplay.",252,"English,French,German,Russian,Danish,Dutch,Finnish,Italian,Japanese,Norwegian,Polish,Portuguese,Simplified Chinese,Spanish,Swedish,Traditional Chinese,Korean","""http://cdn.akamai.steamstatic.com/steam/apps/922/movie480.webm?t=1241745879""",http://store.steampowered.com/app/400/,Valve
,,,"{'pc': {'recommended': {'hard_drive': '', 'network': '', 'memory': '', 'os': '', 'processor': '', 'directx': ''}, 'minimum': {'hard_drive': '', 'network': '', 'memory': '', 'os': '', 'processor': '', 'directx': ''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",,,,,,253,,,http://store.steampowered.com/app/44320/,
http://www.shadowwarrior.com,Devolver Digital,"Action,Adventure","{'pc': {'recommended': {'hard_drive': u'8 GB available space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows 7 SP1 64-bits', 'processor': u'Intel Core 2 Quad 8200 / AMD Phenom X4 9950', 'directx': u'Version 9.0c'}, 'minimum': {'hard_drive': u'8 GB available space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP / Vista / 7 / 8', 'processor': u'2.4 GHz Dual Core Processor or higher', 'directx': u'Version 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Shadow Warrior,"""http://cdn.akamai.steamstatic.com/steam/apps/2029543/movie_max.webm?t=1380212573""","""http://cdn.akamai.steamstatic.com/steam/apps/2029543/movie.293x165.jpg?t=1380212573""",26 Sep 2013,Shadow Warrior is a bold reimagining of the classic 3D Realms’ shooter from independent developer Flying Wild Hog (Hard Reset) starring the legendary and quick-witted warrior Lo Wang. Combine the brute force of overwhelming firepower with the elegant precision of a katana to annihilate the merciless armies of the shadow realm in an...,254,"English,French,German,Spanish,Portuguese-Brazil,Russian,Polish,Italian,Hungarian,Japanese,Simplified Chinese","""http://cdn.akamai.steamstatic.com/steam/apps/2029543/movie480.webm?t=1380212573""",http://store.steampowered.com/app/233130/,Flying Wild Hog
http://aceofspades.com/,Jagex,"Action,Indie","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows XP with SP3 / Vista / 7', 'processor': u'2.6+ GHz Intel Quad Core Processor or AMD equivalent', 'directx': u'9.0'}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP with SP3 / Vista / 7', 'processor': u'2.4 GHz Intel Dual Core Processor or AMD equivalent', 'directx': u'9.0'}}, 'mac': {'recommended': {'os': u'Windows XP with SP3 / Vista / 7', 'processor': u'2.6+ GHz Intel Quad Core Processor or AMD equivalent', 'memory': u'4 GB RAM'}, 'minimum': {'os': u'Windows XP with SP3 / Vista / 7', 'processor': u'2.4 GHz Intel Dual Core Processor or AMD equivalent', 'memory': u'2 GB RAM'}}}",Ace of Spades: Battle Builder,"""http://cdn.akamai.steamstatic.com/steam/apps/2029648/movie_max.webm?t=1381250667""","""http://cdn.akamai.steamstatic.com/steam/apps/2029648/movie.293x165.jpg?t=1381250667""",12 Dec 2012,"Say hello to the creative shooter. Ace of Spades: Battle Builder is the first-person shooter that lets you create your battleground, destroy it, then create it again. Up to 32 players choose from seven unique classes and jump into team-based, multiplayer mayhem across an endlessly evolving battlefield, to construct, destruct and take out...",255,"English,German,French,Italian,Spanish,Polish,Portuguese-Brazil,Russian,Turkish","""http://cdn.akamai.steamstatic.com/steam/apps/2029648/movie480.webm?t=1381250667""",http://store.steampowered.com/app/224540/,Jagex Limited
http://www.robotentertainment.com/games/omd2,Robot Entertainment,"Action,Strategy,Indie","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'9 GB HD space', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows XP, Windows Vista, Windows 7', 'processor': u'2GHz Dual Core', 'directx': u'9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Orcs Must Die! 2,"""http://cdn.akamai.steamstatic.com/steam/apps/81826/movie_max.webm?t=1341601092""","""http://cdn.akamai.steamstatic.com/steam/apps/81826/movie.293x165.jpg?t=1341601092""",30 Jul 2012,Are We There Yeti? is now available! Get your mittens out of storage because the War Mage and Sorceress are headed to protect the fortresses of the great white north!,256,"English,German,French,Italian,Spanish,Russian,Japanese,Polish,Portuguese-Brazil","""http://cdn.akamai.steamstatic.com/steam/apps/81826/movie480.webm?t=1341601092""",http://store.steampowered.com/app/201790/,Robot Entertainment
http://www.callofduty.com,Activision,Action,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u': Windows 7 64-Bit / Windows 8 64-Bit', 'processor': u'', 'directx': u': DirectX\xae 11'}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u': Windows 7 64-Bit / Windows 8 64-Bit', 'processor': u'', 'directx': u': DirectX\xae 11'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Call of Duty®: Ghosts,"""http://cdn.akamai.steamstatic.com/steam/apps/2030019/movie_max.webm?t=1383594008""","""http://cdn.akamai.steamstatic.com/steam/apps/2030019/movie.293x165.jpg?t=1383594008""",5 Nov 2013,"Outnumbered and outgunned, but not outmatched. Call of Duty®: Ghosts is an extraordinary step forward for one of the largest entertainment franchises of all-time. This new chapter in the Call of Duty® franchise features a new dynamic where players are on the side of a crippled nation fighting not for freedom, or liberty, but simply to...",258,"English,French,German,Italian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/2030019/movie480.webm?t=1383594008""",http://store.steampowered.com/app/209160/,Infinity Ward
http://playpw.com,Nival,"Action,Free to Play,Massively Multiplayer,RPG,Strategy","{'pc': {'recommended': {'hard_drive': u'3000 MB available space', 'network': u'Broadband Internet connection', 'memory': u'4 GB RAM', 'os': u'Windows XP SP2, Windows Vista SP1, Windows 7', 'processor': u'Intel Core 2 Duo/Athlon 64 X2 - 3 GHz', 'directx': u'Version 9.0c'}, 'minimum': {'hard_drive': u'3000 MB available space', 'network': u'Broadband Internet connection', 'memory': u'2 GB RAM', 'os': u'Windows XP SP2, Windows Vista SP1, Windows 7', 'processor': u'Intel Core 2 Duo/Athlon 64 X2 - 2 GHz', 'directx': u'Version 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Prime World,"""http://cdn.akamai.steamstatic.com/steam/apps/2031005/movie_max.webm?t=1392210797""","""http://cdn.akamai.steamstatic.com/steam/apps/2031005/movie.293x165.jpg?t=1392210797""",31 Mar 2014,"Join the war between technology and magic in Prime World, the new competitive RPG from the creators of Heroes of Might & Magic V, Blitzkrieg, Silent Storm, and Etherlords. Choose from dozens of heroes and fight your friends in a battle for victory, glory, and Prime!",259,"English,Russian,French,German","""http://cdn.akamai.steamstatic.com/steam/apps/2031005/movie480.webm?t=1392210797""",http://store.steampowered.com/app/235340/,Nival
,Black Maple Games,"Early Access,Indie,RPG,Simulation,Strategy","{'pc': {'recommended': {'hard_drive': u'200 MB available space', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows 7', 'processor': u'2.4 Ghz Dual Core CPU', 'directx': u'Version 8.1'}, 'minimum': {'hard_drive': u'200 MB available space', 'network': u'', 'memory': u'1 GB RAM', 'os': u'Windows XP or later', 'processor': u'2.0 GHz Dual Core CPU', 'directx': u'Version 8.1'}}, 'mac': {'recommended': {'os': u'Windows 7', 'processor': u'2.4 Ghz Dual Core CPU', 'memory': u'4 GB RAM'}, 'minimum': {'os': u'Windows XP or later', 'processor': u'2.0 GHz Dual Core CPU', 'memory': u'1 GB RAM'}}}",Craft The World,"""http://cdn.akamai.steamstatic.com/steam/apps/2030169/movie_max.webm?t=1384892997""","""http://cdn.akamai.steamstatic.com/steam/apps/2030169/movie.jpg?t=1384892997""",19 Nov 2013,"Craft The World is a unique sandbox strategy game, the mix of Dungeon Keeper, Terraria and Dwarf Fortress. Explore a random generated world populated by dangerous creatures, build a dwarf fortress, gather resources, and craft all the items, weapons, and armor you need.",260,"English,Russian","""http://cdn.akamai.steamstatic.com/steam/apps/2030169/movie480.webm?t=1384892997""",http://store.steampowered.com/app/248390/,
http://www.gonehomegame.com,The Fullbright Company,"Adventure,Indie","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'', 'memory': u''}, 'minimum': {'os': u'', 'processor': u'', 'memory': u''}}}",Gone Home,"""http://cdn.akamai.steamstatic.com/steam/apps/2029073/movie_max.webm?t=1376526107""","""http://cdn.akamai.steamstatic.com/steam/apps/2029073/movie.293x165.jpg?t=1376526107""",15 Aug 2013,"June 7th, 1995. 1:15 AM You arrive home after a year abroad. You expect your family to greet you, but the house is empty. Something's not right. Where is everyone? And what's happened here? Unravel the mystery for yourself in Gone Home, a story exploration game from The Fullbright Company.",261,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2029073/movie480.webm?t=1376526107""",http://store.steampowered.com/app/232430/,The Fullbright Company
http://www.trine2.com/,Frozenbyte,"Action,Adventure,Indie","{'pc': {'recommended': {'hard_drive': u'3.75 GB', 'network': u'', 'memory': u'1 GB', 'os': u'Ubuntu 12.04 LTS', 'processor': u'2.2 GHz CPU', 'directx': u''}, 'minimum': {'hard_drive': u'3.75 GB', 'network': u'', 'memory': u'1 GB', 'os': u'Ubuntu 12.04 LTS', 'processor': u'2.2 GHz CPU', 'directx': u''}}, 'mac': {'recommended': {'os': u'Ubuntu 12.04 LTS', 'processor': u'2.2 GHz CPU', 'memory': u'1 GB'}, 'minimum': {'os': u'Ubuntu 12.04 LTS', 'processor': u'2.2 GHz CPU', 'memory': u'1 GB'}}}",Trine 2: Complete Story,"""http://cdn.akamai.steamstatic.com/steam/apps/2028915/movie_max.webm?t=1390394046""","""http://cdn.akamai.steamstatic.com/steam/apps/2028915/movie.293x165.jpg?t=1390394046""",6 Jun 2013,"Three Heroes make their way through dangers untold in a fairytale world, featuring physics-based puzzles, beautiful sights and online co-op.",262,"English,Finnish,French,German,Italian,Spanish,Czech,Hungarian,Korean,Portuguese-Brazil,Romanian,Russian,Simplified Chinese,Turkish","""http://cdn.akamai.steamstatic.com/steam/apps/2028915/movie480.webm?t=1390394046""",http://store.steampowered.com/app/35720/,Frozenbyte
http://www.rockstargames.com/sanandreas/pc,Rockstar Games,Action,"{'pc': {'recommended': {'hard_drive': u'4.7GB of free hard disk space (full install)', 'network': u'', 'memory': u'384MB of RAM (the more the better!)', 'os': u'', 'processor': u'Intel Pentium 4 or AMD Athlon XP Processor', 'directx': u''}, 'minimum': {'hard_drive': u'3.6GB of free hard disk space (minimal install)', 'network': u'', 'memory': u'256MB of RAM', 'os': u'Microsoft\xae Windows\xae 2000/XP', 'processor': u'1Ghz Pentium III or AMD Athlon Processor', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'Intel Pentium 4 or AMD Athlon XP Processor', 'memory': u'384MB of RAM (the more the better!)'}, 'minimum': {'os': u'Microsoft\xae Windows\xae 2000/XP', 'processor': u'1Ghz Pentium III or AMD Athlon Processor', 'memory': u'256MB of RAM'}}}",Grand Theft Auto: San Andreas,,,6 Jun 2005,"Five years ago Carl Johnson escaped from the pressures of life in Los Santos, San Andreas... a city tearing itself apart with gang trouble, drugs and corruption. Where filmstars and millionaires do their best to avoid the dealers and gangbangers. Now, it's the early 90s. Carl's got to go home.",263,English,,http://store.steampowered.com/app/12120/,Rockstar Games
http://www.youneedabudget.com,YouNeedABudget.com,Accounting,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'1 GB RAM', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'100 MB HD space', 'network': u'', 'memory': u'512 MB RAM', 'os': u'', 'processor': u'2.33GHz or faster x86-compatible processor, or Intel Atom\u2122 1.6GHz or faster processor for netbook class devices', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'', 'memory': u'1 GB RAM'}, 'minimum': {'os': u'', 'processor': u'2.33GHz or faster x86-compatible processor, or Intel Atom\u2122 1.6GHz or faster processor for netbook class devices', 'memory': u'512 MB RAM'}}}",You Need a Budget 4,"""http://cdn.akamai.steamstatic.com/steam/apps/2028205/movie_max.webm?t=1355939786""","""http://cdn.akamai.steamstatic.com/steam/apps/2028205/movie.293x165.jpg?t=1355939786""",19 Dec 2012,"The World's Best Budgeting Program. Praised across the Internet as hands-down the ""best budgeting software"", You Need A Budget (YNAB) cuts to the chase with your finances. The software focuses you on the foundation of your finances: the Budget.",264,English,"""http://cdn.akamai.steamstatic.com/steam/apps/2028205/movie480.webm?t=1355939786""",http://store.steampowered.com/app/227320/,YouNeedABudget.com
http://www.gridgame.com/,Codemasters,"Racing,Sports","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'4 GB RAM', 'os': u'Windows Vista 64 Bit, Windows 7 64 Bit, Windows 8 64 bit', 'processor': u'Intel Core i7/AMD Bulldozer', 'directx': u'11'}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'2 GB RAM', 'os': u'Windows Vista, Windows 7, Windows 8', 'processor': u'Intel Core 2 Duo @ 2.4Ghz or AMD Athlon X2 5400+', 'directx': u'11'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",GRID 2,"""http://cdn.akamai.steamstatic.com/steam/apps/2028592/movie_max.webm?t=1369676442""","""http://cdn.akamai.steamstatic.com/steam/apps/2028592/movie.293x165.jpg?t=1369676442""",30 May 2013,"Be fast, be first and be famous as the race returns in GRID 2, the sequel to the BAFTA-award winning, multi-million selling Race Driver: GRID.",265,"English,German,French,Italian,Spanish,Japanese,Polish,Portuguese-Brazil","""http://cdn.akamai.steamstatic.com/steam/apps/2028592/movie480.webm?t=1369676442""",http://store.steampowered.com/app/44350/,Codemasters Racing
,LucasArts,RPG,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'', 'memory': u''}, 'minimum': {'os': u'', 'processor': u'', 'memory': u''}}}",Star Wars: Knights of the Old Republic,,,19 Nov 2003,Choose Your Path. It is four thousand years before the Galactic Empire and hundreds of Jedi Knights have fallen in battle against the ruthless Sith. You are the last hope of the Jedi Order. Can you master the awesome power of the Force on your quest to save the Republic? Or will you fall to the lure of the dark side?,266,"English,German,Spanish,Italian,French",,http://store.steampowered.com/app/32370/,BioWare
http://www.titanquestgame.com/,Nordic Games,"Action,RPG","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Titan Quest - Immortal Throne,"""http://cdn.akamai.steamstatic.com/steam/apps/978/movie_max.webm?t=1266866091""","""http://cdn.akamai.steamstatic.com/steam/apps/978/movie.jpg?t=1266866091""",5 Mar 2007,"Titan Quest™: Immortal Throne™ is the action-packed expansion to the 2006 RPG hit, Titan Quest. Brian Sullivan, award-winning co-creator of Age of Empires and Titan Quest, continues the epic story across the dark and more sinister Underworld of Hades.",267,"English,French,German,Italian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/978/movie480.webm?t=1266866091""",http://store.steampowered.com/app/4550/,Iron Lore Entertainment
http://www.menofwargame.com/games/assaultsquad2,1C Company,"Action,Simulation,Strategy","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Men of War: Assault Squad 2,"""http://cdn.akamai.steamstatic.com/steam/apps/2032313/movie_max.webm?t=1400175626""","""http://cdn.akamai.steamstatic.com/steam/apps/2032313/movie.293x165.jpg?t=1400175626""",15 May 2014,Men of War: Assault Squad 2 features new single player style skirmish modes that take players from extreme tank combat to deadly sniper stealth missions. Commanders can now faceoff against opponents on various new multiplayer 1v1 – 4v4 maps.,268,"English,German,Russian,French,Italian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/2032313/movie480.webm?t=1400175626""",http://store.steampowered.com/app/244450/,Digitalmindsoft
,,,"{'pc': {'recommended': {'hard_drive': '', 'network': '', 'memory': '', 'os': '', 'processor': '', 'directx': ''}, 'minimum': {'hard_drive': '', 'network': '', 'memory': '', 'os': '', 'processor': '', 'directx': ''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",,,,,,269,,,http://store.steampowered.com/app/215280/,
http://www.half-life.com/,Valve,Action,"{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': u'', 'processor': u'', 'memory': u''}, 'minimum': {'os': u'', 'processor': u'', 'memory': u''}}}",Half-Life,,,8 Nov 1998,"Named Game of the Year by over 50 publications, Valve's debut title blends action and adventure with award-winning technology to create a frighteningly realistic world where players must think to survive. Also includes an exciting multiplayer mode that allows you to play against friends and enemies around the world.",270,"English,French,German,Italian,Korean,Spanish,Simplified Chinese,Traditional Chinese",,http://store.steampowered.com/app/70/,Valve
http://www.batmanarkhamasylum.com/,Warner Bros. Interactive Entertainment,"Action,Adventure","{'pc': {'recommended': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}, 'minimum': {'hard_drive': u'', 'network': u'', 'memory': u'', 'os': u'', 'processor': u'', 'directx': u''}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Batman: Arkham Asylum Game of the Year Edition,"""http://cdn.akamai.steamstatic.com/steam/apps/5642/movie_max.webm?t=1289852698""","""http://cdn.akamai.steamstatic.com/steam/apps/5642/movie.293x165.jpg?t=1289852698""",26 Mar 2010,Experience what it’s like to be Batman and face off against Gotham's greatest villians. Explore every inch of Arkham Asylum and roam freely on the infamous island.,271,"English,French,German,Italian,Spanish","""http://cdn.akamai.steamstatic.com/steam/apps/5642/movie480.webm?t=1289852698""",http://store.steampowered.com/app/35140/,Rocksteady Studios
http://www.saintsrow.com/,Deep Silver,Action,"{'pc': {'recommended': {'hard_drive': u'15 GB of Hard Drive Space', 'network': u'', 'memory': u'2 GB system RAM', 'os': u'Windows XP or Vista.', 'processor': u'3.2 GHz Intel Dual-Core Pentium IV or equivalent or AMD Dual-Core Athlon XP or equivalent', 'directx': u'DirectX 9.0c'}, 'minimum': {'hard_drive': u'15 GB of Hard Drive Space', 'network': u'', 'memory': u'1 GB system RAM', 'os': u'Windows XP or Vista.', 'processor': u'2.0 GHz Intel Dual-Core Pentium IV or equivalent or AMD Dual-Core Athlon XP or equivalent', 'directx': u'DirectX 9.0c'}}, 'mac': {'recommended': {'os': '', 'processor': '', 'memory': ''}, 'minimum': {'os': '', 'processor': '', 'memory': ''}}}",Saints Row 2,,,28 Jan 2009,"Saints Row 2 brings true freedom to open-world gaming. Players can play as who they want, how they want, and with whomever they want in this sequel to the much acclaimed and tremendously successful Saints Row.",272,"English,French,German,Italian,Spanish,Dutch,Danish,Swedish",,http://store.steampowered.com/app/9480/,Volition
